ItemType,Title,Author,CopyrightDate,AccessionedDate,OwningLibrary,ReplacementPrice,MissingStatus,MissingDate,CallNumber,Barcode,Bib Marc Tag Number,Bib Marc Subfield Name,Bib Marc Subfield Data
DVD,RV,,2006,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,1/31/20,RV 1-DISC,179826615,300,a,1 videodisc (approximately 99 min.) :
DVD,RV,,2006,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,1/31/20,RV 1-DISC,179826615,300,c,4 3/4 in.
DVD,RV,,2006,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,2/1/20,RV 1-DISC,179826581,300,a,1 videodisc (approximately 99 min.) :
DVD,RV,,2006,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,2/1/20,RV 1-DISC,179826581,300,c,4 3/4 in.
DVD,Sabrina,,2001,12/13/19,Distribution Facility,$5.24 ,ON-ORDER,1/1/00,ON ORDER,1083361-1001,300,a,1 videodisc (127 min.) :
DVD,Sabrina,,2001,12/13/19,Distribution Facility,$5.24 ,ON-ORDER,1/1/00,ON ORDER,1083361-1001,300,c,4 3/4 in.
DVD,Shall we dance?,,2005,12/13/19,Distribution Facility,$7.49 ,ON-ORDER,1/1/00,ON ORDER,1083362-1001,300,a,1 videodisc (approximately 106 min.) :
DVD,Shall we dance?,,2005,12/13/19,Distribution Facility,$7.49 ,ON-ORDER,1/1/00,ON ORDER,1083362-1001,300,c,4 3/4 in.
DVD,Shining through,,2004,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,1/31/20,SHIN 1-DISC,179818851,300,a,1 videodisc (132 min.) :
DVD,Shining through,,2004,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,1/31/20,SHIN 1-DISC,179818851,300,c,4 3/4 in.
DVD,Shining through,,2004,12/13/19,Distribution Facility,$7.49 ,HOLDS-EAST,2/4/20,SHIN 1-DISC,179818885,300,a,1 videodisc (132 min.) :
DVD,Shining through,,2004,12/13/19,Distribution Facility,$7.49 ,HOLDS-EAST,2/4/20,SHIN 1-DISC,179818885,300,c,4 3/4 in.
DVD,Shining through,,2004,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,1/31/20,SHIN 1-DISC,179818877,300,a,1 videodisc (132 min.) :
DVD,Shining through,,2004,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,1/31/20,SHIN 1-DISC,179818877,300,c,4 3/4 in.
DVD,Shining through,,2004,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,2/4/20,SHIN 1-DISC,179818869,300,a,1 videodisc (132 min.) :
DVD,Shining through,,2004,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,2/4/20,SHIN 1-DISC,179818869,300,c,4 3/4 in.
DVD,Show boat,,2000,12/13/19,Distribution Facility,$14.99 ,HOLDS-CHEY,2/3/20,SHOW 1-DISC,179818836,300,a,1 videodisc (108 min.) :
DVD,Show boat,,2000,12/13/19,Distribution Facility,$14.99 ,HOLDS-CHEY,2/3/20,SHOW 1-DISC,179818836,300,c,4 3/4 in.
DVD,Show boat,,2000,12/13/19,Distribution Facility,$14.99 ,HOLDS-EAST,2/4/20,SHOW 1-DISC,179818844,300,a,1 videodisc (108 min.) :
DVD,Show boat,,2000,12/13/19,Distribution Facility,$14.99 ,HOLDS-EAST,2/4/20,SHOW 1-DISC,179818844,300,c,4 3/4 in.
DVD,Show boat,,2000,12/13/19,Distribution Facility,$14.99 ,HOLDS-SAND,2/4/20,SHOW 1-DISC,179818828,300,a,1 videodisc (108 min.) :
DVD,Show boat,,2000,12/13/19,Distribution Facility,$14.99 ,HOLDS-SAND,2/4/20,SHOW 1-DISC,179818828,300,c,4 3/4 in.
DVD,Snatch,,2003,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,2/1/20,SNAT 1-DISC,179818786,300,a,1 videodisc (103 min.) :
DVD,Snatch,,2003,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,2/1/20,SNAT 1-DISC,179818786,300,c,4 3/4 in.
DVD,Snatch,,2003,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,2/1/20,SNAT 1-DISC,179818810,300,a,1 videodisc (103 min.) :
DVD,Snatch,,2003,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,2/1/20,SNAT 1-DISC,179818810,300,c,4 3/4 in.
DVD,Snatch,,2003,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,1/27/20,SNAT 1-DISC,179818802,300,a,1 videodisc (103 min.) :
DVD,Snatch,,2003,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,1/27/20,SNAT 1-DISC,179818802,300,c,4 3/4 in.
DVD,Snatch,,2003,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,2/3/20,SNAT 1-DISC,179818794,300,a,1 videodisc (103 min.) :
DVD,Snatch,,2003,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,2/3/20,SNAT 1-DISC,179818794,300,c,4 3/4 in.
DVD,Sneakers,,2003,12/13/19,Distribution Facility,$4.49 ,CHECKEDOUT,2/4/20,SNEA 1-DISC,179818745,300,a,1 videodisc (125 min.) :
DVD,Sneakers,,2003,12/13/19,Distribution Facility,$4.49 ,CHECKEDOUT,2/4/20,SNEA 1-DISC,179818745,300,c,4 3/4 in.
DVD,Sneakers,,2003,12/13/19,Distribution Facility,$4.49 ,HOLDS-21C,2/3/20,SNEA 1-DISC,179818752,300,a,1 videodisc (125 min.) :
DVD,Sneakers,,2003,12/13/19,Distribution Facility,$4.49 ,HOLDS-21C,2/3/20,SNEA 1-DISC,179818752,300,c,4 3/4 in.
DVD,Sneakers,,2003,12/13/19,Distribution Facility,$4.49 ,HOLDS-HOLL,2/4/20,SNEA 1-DISC,179818760,300,a,1 videodisc (125 min.) :
DVD,Sneakers,,2003,12/13/19,Distribution Facility,$4.49 ,HOLDS-HOLL,2/4/20,SNEA 1-DISC,179818760,300,c,4 3/4 in.
DVD,Sneakers,,2003,12/13/19,Distribution Facility,$4.49 ,HOLDS-OCC,1/31/20,SNEA 1-DISC,179818778,300,a,1 videodisc (125 min.) :
DVD,Sneakers,,2003,12/13/19,Distribution Facility,$4.49 ,HOLDS-OCC,1/31/20,SNEA 1-DISC,179818778,300,c,4 3/4 in.
DVD,Splash,,2004,12/13/19,Distribution Facility,$5.24 ,CHECKEDOUT,1/28/20,SPLA 1-DISC,179828082,300,a,1 videodisc (approximately 110 min.) :
DVD,Splash,,2004,12/13/19,Distribution Facility,$5.24 ,CHECKEDOUT,1/28/20,SPLA 1-DISC,179828082,300,c,4 3/4 in.
DVD,Splash,,2004,12/13/19,Distribution Facility,$5.24 ,HOLDS-21C,2/1/20,SPLA 1-DISC,179828090,300,a,1 videodisc (approximately 110 min.) :
DVD,Splash,,2004,12/13/19,Distribution Facility,$5.24 ,HOLDS-21C,2/1/20,SPLA 1-DISC,179828090,300,c,4 3/4 in.
DVD,Splash,,2004,12/13/19,Distribution Facility,$5.24 ,CHECKEDOUT,1/31/20,SPLA 1-DISC,179828108,300,a,1 videodisc (approximately 110 min.) :
DVD,Splash,,2004,12/13/19,Distribution Facility,$5.24 ,CHECKEDOUT,1/31/20,SPLA 1-DISC,179828108,300,c,4 3/4 in.
DVD,Splash,,2004,12/13/19,Distribution Facility,$5.24 ,CHECKEDOUT,1/31/20,SPLA 1-DISC,179828116,300,a,1 videodisc (approximately 110 min.) :
DVD,Splash,,2004,12/13/19,Distribution Facility,$5.24 ,CHECKEDOUT,1/31/20,SPLA 1-DISC,179828116,300,c,4 3/4 in.
DVD,Splash,,2004,12/13/19,Distribution Facility,$5.24 ,CHECKEDOUT,1/30/20,SPLA 1-DISC,179828124,300,a,1 videodisc (approximately 110 min.) :
DVD,Splash,,2004,12/13/19,Distribution Facility,$5.24 ,CHECKEDOUT,1/30/20,SPLA 1-DISC,179828124,300,c,4 3/4 in.
DVD,Splash,,2004,12/13/19,Distribution Facility,$5.24 ,CHECKEDOUT,1/31/20,SPLA 1-DISC,179828132,300,a,1 videodisc (approximately 110 min.) :
DVD,Splash,,2004,12/13/19,Distribution Facility,$5.24 ,CHECKEDOUT,1/31/20,SPLA 1-DISC,179828132,300,c,4 3/4 in.
DVD,Sunshine Cleaning,,2009,12/13/19,Distribution Facility,$7.49 ,BILLING1,2/4/20,SUNS 1-DISC,179818711,300,a,1 videodisc (91 min.) :
DVD,Sunshine Cleaning,,2009,12/13/19,Distribution Facility,$7.49 ,BILLING1,2/4/20,SUNS 1-DISC,179818711,300,c,4 3/4 in.
DVD,Sunshine Cleaning,,2009,12/13/19,Distribution Facility,$7.49 ,HOLDS-HI,2/1/20,SUNS 1-DISC,179818729,300,a,1 videodisc (91 min.) :
DVD,Sunshine Cleaning,,2009,12/13/19,Distribution Facility,$7.49 ,HOLDS-HI,2/1/20,SUNS 1-DISC,179818729,300,c,4 3/4 in.
DVD,Sunshine Cleaning,,2009,12/13/19,Distribution Facility,$7.49 ,HOLDS-BKM,2/3/20,SUNS 1-DISC,179818737,300,a,1 videodisc (91 min.) :
DVD,Sunshine Cleaning,,2009,12/13/19,Distribution Facility,$7.49 ,HOLDS-BKM,2/3/20,SUNS 1-DISC,179818737,300,c,4 3/4 in.
DVD,Sunshine Cleaning,,2009,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,1/25/20,SUNS 1-DISC,179818703,300,a,1 videodisc (91 min.) :
DVD,Sunshine Cleaning,,2009,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,1/25/20,SUNS 1-DISC,179818703,300,c,4 3/4 in.
DVD,Tea with Mussolini,,1999,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,2/1/20,TEAW 1-DISC,169459500,300,a,1 videodisc (117 min.) :
DVD,Tea with Mussolini,,1999,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,2/1/20,TEAW 1-DISC,169459500,300,c,4 3/4 in.
DVD,Tea with Mussolini,,1999,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,2/4/20,TEAW 1-DISC,169459492,300,a,1 videodisc (117 min.) :
DVD,Tea with Mussolini,,1999,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,2/4/20,TEAW 1-DISC,169459492,300,c,4 3/4 in.
DVD,Tea with Mussolini,,1999,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,1/25/20,TEAW 1-DISC,178029724,300,a,1 videodisc (117 min.) :
DVD,Tea with Mussolini,,1999,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,1/25/20,TEAW 1-DISC,178029724,300,c,4 3/4 in.
DVD,Tea with Mussolini,,1999,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,2/1/20,TEAW 1-DISC,178029716,300,a,1 videodisc (117 min.) :
DVD,Tea with Mussolini,,1999,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,2/1/20,TEAW 1-DISC,178029716,300,c,4 3/4 in.
DVD,Tender mercies,,2009,12/13/19,Distribution Facility,$7.49 ,HOLDS-EAST,2/2/20,TEND 1-DISC,179818620,300,a,1 videodisc (92 min.) :
DVD,Tender mercies,,2009,12/13/19,Distribution Facility,$7.49 ,HOLDS-EAST,2/2/20,TEND 1-DISC,179818620,300,c,4 3/4 in.
DVD,Tender mercies,,2009,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,2/3/20,TEND 1-DISC,179818638,300,a,1 videodisc (92 min.) :
DVD,Tender mercies,,2009,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,2/3/20,TEND 1-DISC,179818638,300,c,4 3/4 in.
DVD,Tender mercies,,2009,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,1/31/20,TEND 1-DISC,179818646,300,a,1 videodisc (92 min.) :
DVD,Tender mercies,,2009,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,1/31/20,TEND 1-DISC,179818646,300,c,4 3/4 in.
DVD,Tender mercies,,2009,12/13/19,Distribution Facility,$7.49 ,HOLDS-PENR,2/4/20,TEND 1-DISC,179818653,300,a,1 videodisc (92 min.) :
DVD,Tender mercies,,2009,12/13/19,Distribution Facility,$7.49 ,HOLDS-PENR,2/4/20,TEND 1-DISC,179818653,300,c,4 3/4 in.
DVD,Tequila Sunrise (DVD),,1998,12/13/19,Distribution Facility,$11.24 ,ON-ORDER,1/1/00,XX(1083371.1),1083371-1001,300,a,1 videodisc (ca. 115 min.) :
DVD,Tequila Sunrise (DVD),,1998,12/13/19,Distribution Facility,$11.24 ,ON-ORDER,1/1/00,XX(1083371.1),1083371-1001,300,c,4 3/4 in.
DVD,The whistleblower,,2019,12/13/19,Distribution Facility,$14.99 ,HOLDS-HOLL,2/3/20,WHIS 1-DISC,179856562,300,a,1 videodisc (approximately 121 min.) :
DVD,The whistleblower,,2019,12/13/19,Distribution Facility,$14.99 ,HOLDS-HOLL,2/3/20,WHIS 1-DISC,179856562,300,c,4 3/4 in.
DVD,The whistleblower,,2019,12/13/19,Distribution Facility,$14.99 ,CHECKEDOUT,1/31/20,WHIS 1-DISC,179856596,300,a,1 videodisc (approximately 121 min.) :
DVD,The whistleblower,,2019,12/13/19,Distribution Facility,$14.99 ,CHECKEDOUT,1/31/20,WHIS 1-DISC,179856596,300,c,4 3/4 in.
DVD,The whistleblower,,2019,12/13/19,Distribution Facility,$14.99 ,CHECKEDOUT,2/3/20,WHIS 1-DISC,179856588,300,a,1 videodisc (approximately 121 min.) :
DVD,The whistleblower,,2019,12/13/19,Distribution Facility,$14.99 ,CHECKEDOUT,2/3/20,WHIS 1-DISC,179856588,300,c,4 3/4 in.
DVD,The whistleblower,,2019,12/13/19,Distribution Facility,$14.99 ,CHECKEDOUT,1/25/20,WHIS 1-DISC,179856570,300,a,1 videodisc (approximately 121 min.) :
DVD,The whistleblower,,2019,12/13/19,Distribution Facility,$14.99 ,CHECKEDOUT,1/25/20,WHIS 1-DISC,179856570,300,c,4 3/4 in.
DVD,Windtalkers,,2006,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,2/3/20,WIND 1-DISC,179818497,300,a,1 videodisc (approximately 153 min.) :
DVD,Windtalkers,,2006,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,2/3/20,WIND 1-DISC,179818497,300,c,4 3/4 in.
DVD,Windtalkers,,2006,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,2/3/20,WIND 1-DISC,179818505,300,a,1 videodisc (approximately 153 min.) :
DVD,Windtalkers,,2006,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,2/3/20,WIND 1-DISC,179818505,300,c,4 3/4 in.
DVD,Windtalkers,,2006,12/13/19,Distribution Facility,$7.49 ,HOLDS-21C,2/3/20,WIND 1-DISC,179818521,300,a,1 videodisc (approximately 153 min.) :
DVD,Windtalkers,,2006,12/13/19,Distribution Facility,$7.49 ,HOLDS-21C,2/3/20,WIND 1-DISC,179818521,300,c,4 3/4 in.
DVD,Windtalkers,,2006,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,1/30/20,WIND 1-DISC,179818513,300,a,1 videodisc (approximately 153 min.) :
DVD,Windtalkers,,2006,12/13/19,Distribution Facility,$7.49 ,CHECKEDOUT,1/30/20,WIND 1-DISC,179818513,300,c,4 3/4 in.
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,1/26/20,JOKE 1-DISC,179857941,300,a,1 videodisc (122 min.) :
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,1/26/20,JOKE 1-DISC,179857941,300,c,4 3/4 in.
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,HOLDS-PENR,2/4/20,JOKE 1-DISC,179857966,300,a,1 videodisc (122 min.) :
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,HOLDS-PENR,2/4/20,JOKE 1-DISC,179857966,300,c,4 3/4 in.
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,HOLDS-MANI,2/3/20,JOKE 1-DISC,179858048,300,a,1 videodisc (122 min.) :
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,HOLDS-MANI,2/3/20,JOKE 1-DISC,179858048,300,c,4 3/4 in.
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,2/4/20,JOKE 1-DISC,179858444,300,a,1 videodisc (122 min.) :
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,2/4/20,JOKE 1-DISC,179858444,300,c,4 3/4 in.
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,1/25/20,JOKE 1-DISC,179858386,300,a,1 videodisc (122 min.) :
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,1/25/20,JOKE 1-DISC,179858386,300,c,4 3/4 in.
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,1/30/20,JOKE 1-DISC,179858428,300,a,1 videodisc (122 min.) :
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,1/30/20,JOKE 1-DISC,179858428,300,c,4 3/4 in.
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,1/13/20,JOKE 1-DISC,179858345,300,a,1 videodisc (122 min.) :
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,1/13/20,JOKE 1-DISC,179858345,300,c,4 3/4 in.
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,HOLDS-21C,2/2/20,JOKE 1-DISC,179858360,300,a,1 videodisc (122 min.) :
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,HOLDS-21C,2/2/20,JOKE 1-DISC,179858360,300,c,4 3/4 in.
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,2/1/20,JOKE 1-DISC,179858329,300,a,1 videodisc (122 min.) :
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,2/1/20,JOKE 1-DISC,179858329,300,c,4 3/4 in.
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,1/23/20,JOKE 1-DISC,179858402,300,a,1 videodisc (122 min.) :
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,1/23/20,JOKE 1-DISC,179858402,300,c,4 3/4 in.
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,HOLDS-UTE,1/30/20,JOKE 1-DISC,179858121,300,a,1 videodisc (122 min.) :
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,HOLDS-UTE,1/30/20,JOKE 1-DISC,179858121,300,c,4 3/4 in.
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,1/27/20,JOKE 1-DISC,179858006,300,a,1 videodisc (122 min.) :
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,1/27/20,JOKE 1-DISC,179858006,300,c,4 3/4 in.
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,2/1/20,JOKE 1-DISC,179858204,300,a,1 videodisc (122 min.) :
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,2/1/20,JOKE 1-DISC,179858204,300,c,4 3/4 in.
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,2/1/20,JOKE 1-DISC,179858188,300,a,1 videodisc (122 min.) :
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,2/1/20,JOKE 1-DISC,179858188,300,c,4 3/4 in.
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,INTRANSIT,2/4/20,JOKE 1-DISC,179858303,300,a,1 videodisc (122 min.) :
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,INTRANSIT,2/4/20,JOKE 1-DISC,179858303,300,c,4 3/4 in.
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,1/28/20,JOKE 1-DISC,179858287,300,a,1 videodisc (122 min.) :
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,1/28/20,JOKE 1-DISC,179858287,300,c,4 3/4 in.
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,HOLDS-PENR,1/31/20,JOKE 1-DISC,179858261,300,a,1 videodisc (122 min.) :
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,HOLDS-PENR,1/31/20,JOKE 1-DISC,179858261,300,c,4 3/4 in.
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,1/29/20,JOKE 1-DISC,179858469,300,a,1 videodisc (122 min.) :
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,1/29/20,JOKE 1-DISC,179858469,300,c,4 3/4 in.
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,HOLDS-EAST,2/1/20,JOKE 1-DISC,179858022,300,a,1 videodisc (122 min.) :
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,HOLDS-EAST,2/1/20,JOKE 1-DISC,179858022,300,c,4 3/4 in.
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,HOLDS-EAST,2/3/20,JOKE 1-DISC,179858162,300,a,1 videodisc (122 min.) :
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,HOLDS-EAST,2/3/20,JOKE 1-DISC,179858162,300,c,4 3/4 in.
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,HOLDS-21C,1/29/20,JOKE 1-DISC,179858147,300,a,1 videodisc (122 min.) :
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,HOLDS-21C,1/29/20,JOKE 1-DISC,179858147,300,c,4 3/4 in.
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,2/4/20,JOKE 1-DISC,179858246,300,a,1 videodisc (122 min.) :
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,2/4/20,JOKE 1-DISC,179858246,300,c,4 3/4 in.
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,2/1/20,JOKE 1-DISC,179857982,300,a,1 videodisc (122 min.) :
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,2/1/20,JOKE 1-DISC,179857982,300,c,4 3/4 in.
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,HOLDS-21C,2/4/20,JOKE 1-DISC,179858220,300,a,1 videodisc (122 min.) :
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,HOLDS-21C,2/4/20,JOKE 1-DISC,179858220,300,c,4 3/4 in.
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,HOLDS-21C,1/31/20,JOKE 1-DISC,179857883,300,a,1 videodisc (122 min.) :
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,HOLDS-21C,1/31/20,JOKE 1-DISC,179857883,300,c,4 3/4 in.
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,HOLDS-FOUN,1/28/20,JOKE 1-DISC,179857909,300,a,1 videodisc (122 min.) :
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,HOLDS-FOUN,1/28/20,JOKE 1-DISC,179857909,300,c,4 3/4 in.
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,2/1/20,JOKE 1-DISC,179857925,300,a,1 videodisc (122 min.) :
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,2/1/20,JOKE 1-DISC,179857925,300,c,4 3/4 in.
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,2/1/20,JOKE 1-DISC,179858105,300,a,1 videodisc (122 min.) :
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,2/1/20,JOKE 1-DISC,179858105,300,c,4 3/4 in.
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,1/28/20,JOKE 1-DISC,179858089,300,a,1 videodisc (122 min.) :
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,CHECKEDOUT,1/28/20,JOKE 1-DISC,179858089,300,c,4 3/4 in.
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,INTRANSIT,2/3/20,JOKE 1-DISC,179858063,300,a,1 videodisc (122 min.) :
BLU-RAY,Joker,,2019,12/13/19,Distribution Facility,$13.50 ,INTRANSIT,2/3/20,JOKE 1-DISC,179858063,300,c,4 3/4 in.
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,1/23/20,MALE 1-DISC,179823745,300,a,1 videodisc (approximately 118 min.) :
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,1/23/20,MALE 1-DISC,179823745,300,c,4 3/4 in.
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,HOLDS-ROCK,2/3/20,MALE 1-DISC,179823703,300,a,1 videodisc (approximately 118 min.) :
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,HOLDS-ROCK,2/3/20,MALE 1-DISC,179823703,300,c,4 3/4 in.
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,HOLDS-EAST,1/29/20,MALE 1-DISC,179823729,300,a,1 videodisc (approximately 118 min.) :
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,HOLDS-EAST,1/29/20,MALE 1-DISC,179823729,300,c,4 3/4 in.
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,HOLDS-21C,2/1/20,MALE 1-DISC,179824040,300,a,1 videodisc (approximately 118 min.) :
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,HOLDS-21C,2/1/20,MALE 1-DISC,179824040,300,c,4 3/4 in.
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,2/4/20,MALE 1-DISC,179823760,300,a,1 videodisc (approximately 118 min.) :
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,2/4/20,MALE 1-DISC,179823760,300,c,4 3/4 in.
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,1/29/20,MALE 1-DISC,179824008,300,a,1 videodisc (approximately 118 min.) :
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,CHECKEDOUT,1/29/20,MALE 1-DISC,179824008,300,c,4 3/4 in.
BLU-RAY,"Maleficent, mistress of evil",,2020,12/13/19,Distribution Facility,$29.99 ,INTRANSIT,2/3/20,MALE 1-DISC,179824024,300,a,1 videodisc (approximately 118 min.) :
